region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Oberösterreich,2020-03-08,1.3366594582424929,1.3034447809406602,0.9589702265117085,1.6949853090371034,1.1015642759163693,1.3840604144428812
Oberösterreich,2020-03-09,1.320634042606152,1.2807735532397617,0.9398459029055455,1.7043347605709172,1.097879694942934,1.3681285274302368
Oberösterreich,2020-03-10,1.297834024687925,1.2557811621656803,0.9416471361729349,1.6511056298455482,1.057712538489827,1.3091525483958535
Oberösterreich,2020-03-11,1.275338949256996,1.2324315118328752,0.982731258332453,1.6704473647295104,1.0619987099826493,1.2898595511885684
Oberösterreich,2020-03-12,1.2524323324372661,1.2117422394112185,0.978455025706931,1.6182379809494105,1.0542542926896092,1.261404551116432
Oberösterreich,2020-03-13,1.2198387732196534,1.1794258016592694,0.922607665407732,1.5274796962072892,1.034640737908081,1.2375610180463235
Oberösterreich,2020-03-14,1.189780032270041,1.1575881679681685,0.935664681518579,1.4959496576266853,1.0076638622320129,1.1950774809178537
Oberösterreich,2020-03-15,1.1566902266769314,1.1280130912484219,0.8985643662319477,1.4438391655311016,1.0095943589142886,1.1905461388569925
Oberösterreich,2020-03-16,1.1208466749046326,1.0955233974486525,0.8570428748841202,1.3880932326766457,0.9921492954379518,1.1643200164901046
Oberösterreich,2020-03-17,1.0849924010917638,1.0659297278853084,0.8317357024098684,1.3531990536248313,0.9682454536754268,1.1393745580401249
Oberösterreich,2020-03-18,1.048548713656221,1.0336863786485644,0.8151376944038891,1.3039160793428446,0.9316692773230679,1.0989401222619155
Oberösterreich,2020-03-19,1.0086436380546144,1.005348271571322,0.7625671182627476,1.2414632440822018,0.9105388138774368,1.0777332407067295
Oberösterreich,2020-03-20,0.9661472866663953,0.9785338073973562,0.717260020886768,1.2053855556151798,0.8923297555650765,1.056232844214541
Oberösterreich,2020-03-21,0.9189652065152304,0.9326516874426483,0.6540384649962117,1.1754064573611909,0.8747824887209084,1.0372905522362081
Oberösterreich,2020-03-22,0.8779412356889309,0.9038951552722458,0.624415106294098,1.1508643812673225,0.8491871995892233,1.0238981741966409
Oberösterreich,2020-03-23,0.8411863437144547,0.871847263969634,0.5359279001392149,1.1212150840685837,0.8127242309900791,1.0031286342903432
Oberösterreich,2020-03-24,0.7990243702988579,0.8398241474372138,0.49966401175387243,1.1108390053567232,0.770528918462753,0.9789856003187677
Oberösterreich,2020-03-25,0.7550395030633328,0.7936874757372072,0.4159925361699499,1.061900334774798,0.7422080148926282,0.9693385949185129
Oberösterreich,2020-03-26,0.7206586328599924,0.763531648634138,0.3414361293427519,1.016585116676286,0.6942475595953672,0.9364417529810485
Oberösterreich,2020-03-27,0.6882937463906434,0.7352355479508939,0.3190314996965242,1.0456439144428706,0.6571823807655469,0.9241795786769652
Oberösterreich,2020-03-28,0.6689405179730584,0.7244322197578595,0.2653572748909315,1.0369318581427562,0.6789961272079947,0.9388862378841105
Oberösterreich,2020-03-29,0.6510175626916826,0.6951688309503667,0.265211408446255,1.009014305270824,0.6283957933335275,0.9061008283754352
Oberösterreich,2020-03-30,0.6321290756427999,0.676532469099329,0.21523048340641115,0.9983371975894147,0.6479721081588232,0.9461325974227757
Oberösterreich,2020-03-31,0.617365193965999,0.674333286101784,0.22067171763713422,1.0414983115766803,0.6142807939273242,0.9184778682800427
Oberösterreich,2020-04-01,0.6066950512571586,0.6634008943682194,0.18546776224636619,1.0145247093604568,0.6032156865682736,0.9084262842690716
Oberösterreich,2020-04-02,0.5947633207029148,0.6521427154055963,0.16760471342933425,1.0276324107203336,0.5922715993411041,0.9029978297772102
Oberösterreich,2020-04-03,0.5910800782692105,0.6419205696923919,0.14074177333390325,1.0079953887078228,0.513216929338479,0.8335273192420521
Oberösterreich,2020-04-04,0.5877571908177618,0.6434987491762441,0.16021538846905448,1.0140772218025338,0.5840421885657003,0.9118077264926041
Oberösterreich,2020-04-05,0.5848230282314637,0.6350639078856722,0.1370954497832817,1.0212914830031012,0.5599236554174263,0.9040011240463695
Oberösterreich,2020-04-06,0.584916262341311,0.6328256944089614,0.11986904190604442,1.0137484755453212,0.585765947801256,0.9251382911655417
Oberösterreich,2020-04-07,0.5866254325391527,0.6499789396587472,0.12447364337872702,1.0602304856474696,0.5523403024840188,0.8972519634922048
Oberösterreich,2020-04-08,0.5870547186847752,0.6385804497120935,0.05792922477239082,1.0422372976712206,0.5485311208795713,0.9059417242496214
Oberösterreich,2020-04-09,0.5937347833637042,0.65363605890456,0.05414394441235815,1.0244752718544372,0.523003924002017,0.8795741162769959
Oberösterreich,2020-04-10,0.5970437914398182,0.6616316409791229,0.059619792945542094,1.057102988756854,0.5607352638241194,0.9288264597333217
Oberösterreich,2020-04-11,0.5982410752343945,0.6597390166403609,0.05378369259926474,1.0824043888045494,0.5363633221382282,0.9074072177550887
Oberösterreich,2020-04-12,0.6051873930029562,0.6672175427991448,0.04435414121911274,1.0948068241518325,0.5778206193600421,0.9608694358749703
Oberösterreich,2020-04-13,0.6078340458918667,0.6694109525318991,0.02685434185171587,1.1174549689478634,0.5793112429748773,0.947784124643801
Oberösterreich,2020-04-14,0.6139842046550456,0.6681865361322276,0.06882851018866598,1.184288262737994,0.5027481294872729,0.8776274909312605
Oberösterreich,2020-04-15,0.6174211545338207,0.6862381152613999,0.06404529793352864,1.1754758845577227,0.5295154733023195,0.9041530084282399
Oberösterreich,2020-04-16,0.6209344385279664,0.6830547299318276,0.009666128165615295,1.1958910305498323,0.4893146334410011,0.877794551473805
Oberösterreich,2020-04-17,0.6263474852447801,0.6896615205265788,-0.03328640754157952,1.2039973380881297,0.48448434115502004,0.889125400839648
Oberösterreich,2020-04-18,0.6318309155568339,0.694212651464099,-0.05042153706358232,1.2125591705383885,0.571478157563995,0.9686459065946145
Oberösterreich,2020-04-19,0.6360021663663459,0.7000638741061904,-0.07083877644171421,1.2400456467833079,0.5560619153836212,0.9712934498757829
Oberösterreich,2020-04-20,0.6396567392175854,0.6913555093384249,-0.09080438001761704,1.2267722045763838,0.5655247377421417,0.9856109549102754
Oberösterreich,2020-04-21,0.6370055188274432,0.6959852928100246,-0.11383605107731798,1.257478602520374,0.4867947178485609,0.9390824017828041
Oberösterreich,2020-04-22,0.6379202437172165,0.7004614602337075,-0.04223740890496752,1.340368026348297,0.5827942464808664,1.0396991861064042
Oberösterreich,2020-04-23,0.6359497283107672,0.684876633937973,-0.12138802268806037,1.310924355442381,0.49108830804596026,0.9593321848011176
Oberösterreich,2020-04-24,0.6294728524149323,0.6859745207213126,-0.11622689856472457,1.3718685274144533,0.5356840346522869,1.0345168290433349
Oberösterreich,2020-04-25,0.6284626059173554,0.6954853403871536,-0.10693585046873011,1.4359791629184633,0.5110601749361197,1.033913784659488
Oberösterreich,2020-04-26,0.6321170096027021,0.7078806763885162,-0.21037515927855166,1.3547497590787019,0.5184869617607522,1.043878050877393
Oberösterreich,2020-04-27,0.63433534755958,0.6969802874755462,-0.28365605604907196,1.385496706203661,0.48722605123726204,1.0150118579819658
Oberösterreich,2020-04-28,0.6333822305296273,0.6938294969444335,-0.20571265509538383,1.4326963969494528,0.4409419221001418,0.994400288658321
Oberösterreich,2020-04-29,0.6410880593722416,0.6872617920808084,-0.12479525193814944,1.5692792585926378,0.473574535357966,1.017505145415007
Oberösterreich,2020-04-30,0.6415056665567426,0.6923808268501044,-0.20593788422822068,1.480483308673858,0.3966299264738883,0.9623209069221457
Oberösterreich,2020-05-01,0.6404151887562329,0.6874393748188319,-0.290274620013365,1.4525720055620701,0.48305880776642884,1.0575651426810677
Oberösterreich,2020-05-02,0.641176925133175,0.6881721408332775,-0.24093229899327673,1.5075027741048856,0.38859314382471666,0.999245086016112
Salzburg,2020-03-05,1.3743242016112402,1.3384785926280012,0.9157034966861314,1.8966705744433936,1.1167183935454283,1.4643442135205804
Salzburg,2020-03-06,1.3801034652540365,1.3306662984299553,0.9127422876104865,1.8459497497128128,1.085921265095971,1.446399363109105
Salzburg,2020-03-07,1.3773954011784424,1.3293530965177625,0.9528675511679126,1.8052230600267616,1.0777679782418537,1.4088424652365403
Salzburg,2020-03-08,1.3704104615331032,1.3295293496765277,0.9725830113226358,1.8288496094644615,1.0934568205053767,1.428658419388508
Salzburg,2020-03-09,1.3595349780674049,1.3234252689060666,0.9349748790691799,1.788528883532547,1.1481954360156914,1.4617832808781452
Salzburg,2020-03-10,1.3462675217757651,1.312925874186961,0.9185998279254002,1.759731185308239,1.1244921282976819,1.42094850628241
Salzburg,2020-03-11,1.330304827813783,1.2955223362269088,0.9664277242360497,1.7886261590268577,1.1214172896950005,1.416744701943193
Salzburg,2020-03-12,1.3085207149299356,1.2738845126284577,0.9099016202352567,1.6834059463881694,1.0556556284165428,1.333225879200238
Salzburg,2020-03-13,1.2779061476472702,1.2445374312896411,0.9099303344064668,1.6747222450043053,1.0502157756813577,1.316875460667856
Salzburg,2020-03-14,1.2445033906030267,1.211872462023706,0.9000029256245128,1.6369863242403078,1.004821963547755,1.2750867479785473
Salzburg,2020-03-15,1.2040969155289447,1.178261961222743,0.8835883484516435,1.5992070021009517,1.025245006680241,1.2684995580589242
Salzburg,2020-03-16,1.1626039065986498,1.1326852077160598,0.8335930634481699,1.5165518430000278,0.9771719686457042,1.2116728693065273
Salzburg,2020-03-17,1.1171913993769356,1.1002902896879592,0.8133877733405078,1.4704667108981113,0.9669510682669831,1.188651556112813
Salzburg,2020-03-18,1.0659739150557088,1.0596229982304979,0.7507003118573626,1.381103218091661,0.9060687771691164,1.121391343139387
Salzburg,2020-03-19,1.0189966423660444,1.0171729253509985,0.7075715367578739,1.3289595551122606,0.8924293066027899,1.103524704404859
Salzburg,2020-03-20,0.9683284353676839,0.9755618718724075,0.6985007409736618,1.3138591550030647,0.8792478439443753,1.0876791959887742
Salzburg,2020-03-21,0.9134331224181182,0.9248275140018598,0.5938590371113237,1.215530037961774,0.8227951403938389,1.0350133450118073
